filename,width,height,class,xmin,ymin,xmax,ymax
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,281,388,319,420
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,348,417,376,447
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,333,439,373,472
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,382,399,418,443
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,475,420,512,456
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,447,436,472,458
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,475,448,508,475
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,373,453,409,479
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,380,475,407,508
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,383,497,417,532
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,418,510,460,541
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,412,470,450,502
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,415,439,454,477
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,292,597,322,626
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,514,376,570,436
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,396,469,427,495
levle2_98_jpg.rf.288604b826c1a078ae73e7c6201cc849.jpg,640,640,papules,440,470,473,498
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,0,225,37,269
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,0,176,32,218
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,32,158,90,210
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,278,44,333,92
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,291,106,354,164
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,362,159,412,201
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,392,184,450,229
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,202,196,283,243
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,298,218,342,261
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,205,256,270,314
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,47,275,102,319
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,163,318,226,362
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,287,302,340,342
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,232,331,295,381
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,327,328,388,378
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,478,282,532,324
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,418,367,499,413
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,0,495,95,560
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,370,14,434,57
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,367,69,417,106
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,188,20,231,53
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,120,139,179,193
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,234,131,288,170
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,297,165,355,205
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,366,280,425,315
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,395,305,439,360
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,73,318,137,363
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,135,264,196,309
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,40,375,106,450
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,0,352,60,413
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,144,368,221,426
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,234,377,279,409
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,229,383,306,446
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,196,430,270,489
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,303,389,353,432
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,348,436,409,480
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,183,505,272,565
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,419,129,464,159
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,419,105,475,137
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,12,106,55,138
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,30,121,91,165
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,420,258,459,299
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,161,54,209,82
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,68,222,108,261
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,112,196,172,243
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,0,298,11,336
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,205,158,247,190
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,248,178,291,210
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,261,95,311,128
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,247,37,287,66
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,425,160,474,200
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,300,451,340,480
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,259,468,310,508
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,460,431,500,467
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,150,441,193,476
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,0,449,26,487
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,117,471,186,519
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,87,74,148,119
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,38,479,121,522
levle3_43_jpg.rf.4244b79eca63367a8e60d3b609ee3f67.jpg,640,640,nodules and cysts,275,486,353,555
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,194,81,227,108
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,135,45,185,83
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,416,423,474,469
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,352,217,387,244
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,368,413,419,452
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,403,374,448,414
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,366,471,379,484
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,379,464,404,486
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,367,494,407,534
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,367,570,394,591
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,369,592,407,616
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,328,459,366,493
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,292,478,330,515
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,261,449,303,480
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,270,509,313,546
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,283,435,324,472
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,92,221,130,261
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,82,158,118,196
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,422,633,460,640
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,429,400,463,432
levle2_100_jpg.rf.5d9e903f3b3dd44433fc89cd5e5f4fe6.jpg,640,640,papules,325,492,370,529
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,240,0,307,13
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,301,18,362,63
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,258,61,317,93
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,252,83,311,129
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,220,113,264,148
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,241,128,287,171
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,301,107,365,149
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,305,156,362,201
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,296,188,345,223
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,273,198,333,246
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,263,235,317,275
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,239,248,301,309
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,394,265,453,310
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,484,324,544,372
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,157,100,184,128
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,183,94,243,151
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,201,152,257,197
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,217,184,276,227
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,155,223,215,264
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,361,127,419,178
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,410,154,470,194
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,446,185,505,238
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,384,189,446,236
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,401,212,473,271
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,541,162,608,217
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,434,364,492,410
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,483,372,533,421
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,547,339,592,378
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,547,358,618,418
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,227,0,279,41
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,167,20,214,53
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,513,228,563,263
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,345,344,414,391
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,508,280,573,323
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,351,179,398,215
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,327,204,389,246
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,322,74,367,119
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,349,60,393,98
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,615,347,627,380
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,487,110,533,148
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,436,252,489,293
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,341,312,371,342
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,419,346,463,375
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,315,326,352,355
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,351,331,387,359
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,240,230,271,252
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,222,226,252,248
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,409,138,447,171
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,376,93,407,117
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,270,181,304,205
levle3_49_jpg.rf.708afca4d0fe01e3f39cfe2d3fa8f0ee.jpg,640,640,nodules and cysts,374,249,423,282
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,307,315,350,358
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,428,359,465,405
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,451,529,481,563
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,375,549,417,600
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,327,513,376,563
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,312,538,347,587
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,297,571,330,621
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,321,590,355,629
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,275,617,317,640
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,231,536,304,616
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,150,409,200,473
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,271,411,317,477
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,142,354,186,409
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,72,342,120,398
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,71,224,118,274
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,103,178,157,242
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,67,96,131,177
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,188,92,239,157
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,405,456,458,515
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,310,381,365,442
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,233,457,263,500
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,199,492,221,522
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,159,528,212,588
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,170,22,222,73
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,85,486,116,532
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,58,475,94,525
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,59,444,89,475
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,59,404,106,456
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,199,296,227,328
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,245,332,276,371
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,207,398,242,434
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,173,492,199,526
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,139,481,169,512
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,272,489,298,524
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,288,521,318,555
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,392,328,424,361
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,388,349,419,388
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,399,387,423,424
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,416,390,439,420
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,507,335,533,368
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,347,325,383,367
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,170,331,199,365
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,146,295,181,341
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,98,303,127,336
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,173,597,199,634
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,193,604,218,632
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,209,615,239,640
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,237,611,274,640
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,342,625,375,640
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,362,600,387,639
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,380,602,406,639
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,475,463,508,502
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,429,526,455,561
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,420,617,470,640
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,464,354,500,396
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,475,320,499,352
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,210,331,240,366
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,222,365,252,400
levle3_57_jpg.rf.a85ceb1429f47246e2d170605b3dc7a7.jpg,640,640,nodules and cysts,102,260,141,300
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,200,373,218,391
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,64,428,108,457
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,12,417,34,451
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,20,407,61,441
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,49,366,70,390
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,30,348,57,372
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,2,337,38,377
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,24,317,70,339
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,22,300,51,322
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,32,286,67,315
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,29,262,49,283
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,59,248,92,266
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,19,221,46,242
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,46,208,79,241
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,252,110,278,135
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,270,160,309,205
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,226,581,249,607
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,111,416,150,443
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,181,421,207,461
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,79,210,112,254
levle2_40_jpg.rf.a76b900768d6382331e7c5faf22c49ca.jpg,640,640,papules,254,71,275,91
levle2_72_jpg.rf.dba67faaa047f04b68f991e712a287c2.jpg,640,640,papules,331,148,347,185
levle2_72_jpg.rf.dba67faaa047f04b68f991e712a287c2.jpg,640,640,papules,382,140,434,175
levle2_72_jpg.rf.dba67faaa047f04b68f991e712a287c2.jpg,640,640,papules,407,109,440,140
levle2_72_jpg.rf.dba67faaa047f04b68f991e712a287c2.jpg,640,640,papules,103,364,132,388
levle2_72_jpg.rf.dba67faaa047f04b68f991e712a287c2.jpg,640,640,papules,161,438,195,472
levle2_72_jpg.rf.dba67faaa047f04b68f991e712a287c2.jpg,640,640,papules,148,465,171,491
levle2_72_jpg.rf.dba67faaa047f04b68f991e712a287c2.jpg,640,640,papules,223,411,260,440
